"Ord_id","Prod_id","Ship_id","Cust_id","Sales","Discount","Order_Quantity","Profit","Shipping_Cost","Product_Base_Margin"
"Ord_3097","Prod_3","SHP_4295","Cust_1140",172.51,0.03,29,12.55,2.99,0.37
"Ord_3091","Prod_6","SHP_4288","Cust_1140",623.35,0.03,16,235.51,5.08,0.38
"Ord_3040","Prod_2","SHP_4218","Cust_1140",374.38,0.03,42,-1.16,3.5,0.58
"Ord_3044","Prod_10","SHP_4227","Cust_1140",4225.77,0.08,36,-1393.69,58.64,0.75
"Ord_3099","Prod_4","SHP_4298","Cust_1140",1541.458,0.05,34,-238.16,5,0.83
"Ord_3068","Prod_3","SHP_4260","Cust_1140",56.22,0.04,6,-20.39,6.19,0.38
"Ord_3117","Prod_6","SHP_4328","Cust_1140",146.71,0.01,36,38.63,1.3,0.37
"Ord_707","Prod_6","SHP_969","Cust_243",241.01,0,50,-4.69,3.01,0.36
"Ord_707","Prod_17","SHP_968","Cust_243",3565.27,0.04,7,-502.81,14.7,0.56
"Ord_830","Prod_8","SHP_1138","Cust_243",177.05,0,5,-50.67,1.99,0.43
"Ord_708","Prod_12","SHP_970","Cust_243",209.02,0.04,32,101.8,0.5,0.39
"Ord_725","Prod_6","SHP_990","Cust_243",70.33,0.1,5,1.07,1.97,0.39
"Ord_861","Prod_8","SHP_1185","Cust_289",61.46,0.08,11,-47.83,4.93,0.66
"Ord_867","Prod_6","SHP_1192","Cust_289",846.35,0.04,22,341.53,5.08,0.38
"Ord_854","Prod_1","SHP_1177","Cust_289",1463.27,0.09,46,104.22,8.22,0.57
"Ord_854","Prod_8","SHP_1176","Cust_289",360.24,0.04,18,-36.24,4,0.68
"Ord_867","Prod_4","SHP_1193","Cust_289",1976.3945,0,26,473.36,2.79,0.58
"Ord_1768","Prod_8","SHP_2451","Cust_593",1534.7,0.07,49,258.25,3.6,0.64
"Ord_1775","Prod_8","SHP_2460","Cust_593",3853.47,0.1,27,21.5,6.5,0.74
"Ord_1775","Prod_6","SHP_2461","Cust_593",28.23,0.1,5,-14.69,4.7,0.38
"Ord_1719","Prod_3","SHP_2379","Cust_593",611.68,0.05,15,134.75,10.55,0.37
"Ord_1746","Prod_11","SHP_2418","Cust_593",3590.33,0.01,24,-31.73,43.75,0.65
"Ord_1717","Prod_5","SHP_2376","Cust_593",652.24,0.02,27,185.04,8.99,0.44
"Ord_1746","Prod_17","SHP_2417","Cust_593",1465.29,0.02,12,373.5,7.11,0.36
"Ord_1723","Prod_6","SHP_2384","Cust_593",291.16,0.01,41,-89.47,6.57,0.37
"Ord_1785","Prod_3","SHP_2472","Cust_593",144.03,0.03,38,-139.52,5.47,0.37
"Ord_1728","Prod_15","SHP_2391","Cust_593",1379.98,0.06,12,-151.73,30,0.69
"Ord_3213","Prod_6","SHP_4455","Cust_1186",146.51,0.04,31,37.14,1.52,0.36
"Ord_3622","Prod_7","SHP_5016","Cust_1264",58.86,0.03,17,6.96,1.35,0.4
"Ord_3572","Prod_1","SHP_4945","Cust_1264",1645.51,0.06,28,300.34,9.71,0.57
"Ord_3532","Prod_3","SHP_4892","Cust_1264",138.85,0.08,19,-49.35,6.05,0.39
"Ord_3581","Prod_1","SHP_4958","Cust_1264",17853.64,0.02,41,6227.33,19.99,0.58
"Ord_3539","Prod_2","SHP_4900","Cust_1264",90.37,0.05,9,-374.82,49,0.6
"Ord_3597","Prod_6","SHP_4980","Cust_1264",980.07,0.09,32,337.25,5.76,0.4
"Ord_3580","Prod_13","SHP_4957","Cust_1264",22.37,0.04,8,-14.09,2.4,0.58
"Ord_3572","Prod_5","SHP_4945","Cust_1264",495.8,0.03,25,107.82,6.38,0.56
"Ord_3539","Prod_8","SHP_4901","Cust_1264",806.05,0.04,39,-63.39,5.99,0.65
"Ord_3542","Prod_3","SHP_4904","Cust_1264",151.05,0.09,26,-76.14,5.59,0.4
"Ord_3542","Prod_12","SHP_4904","Cust_1264",133.04,0.04,13,49.69,0.99,0.37
"Ord_3567","Prod_6","SHP_4938","Cust_1264",228.82,0.03,33,-107,7.3,0.37
"Ord_3603","Prod_4","SHP_4987","Cust_1264",292.3405,0.01,4,-420.59,0.99,0.85
"Ord_3615","Prod_3","SHP_5004","Cust_1264",68.03,0.05,15,8.87,1.49,0.39
"Ord_444","Prod_3","SHP_595","Cust_149",341.71,0.04,31,32.19,5.14,0.36
"Ord_375","Prod_5","SHP_503","Cust_149",226.18,0.01,44,-115.54,5.72,0.47
"Ord_1858","Prod_4","SHP_2552","Cust_653",4373.8535,0.04,42,963.68,7.69,0.59
"Ord_1858","Prod_1","SHP_2820","Cust_720",73.86,0.08,7,-52.49,9.45,0.6
"Ord_1943","Prod_14","SHP_2661","Cust_720",6813.93,0.09,16,358.19,49,0.38
"Ord_3002","Prod_1","SHP_4154","Cust_1120",302.94,0.07,20,-30.2,5.8,0.6
"Ord_2240","Prod_1","SHP_3043","Cust_836",122.14,0.04,9,-16.99,4.51,0.59
"Ord_2242","Prod_6","SHP_3047","Cust_836",700.46,0.02,14,254.31,7.23,0.37
"Ord_1858","Prod_8","SHP_3184","Cust_836",2302.36,0.05,8,-114.68,7.18,0.48
"Ord_2269","Prod_4","SHP_3091","Cust_836",8252.361,0.07,49,2418.56,4.2,0.59
"Ord_1943","Prod_6","SHP_3154","Cust_836",944.76,0.03,46,165.46,8.68,0.37
"Ord_2269","Prod_17","SHP_3092","Cust_836",2205.84,0.01,7,-313.13,18.06,0.6
"Ord_2204","Prod_16","SHP_3003","Cust_836",96.04,0.05,16,-50.75,5.3,0.55
"Ord_1876","Prod_15","SHP_2576","Cust_663",316.61,0.1,1,-187.29,48.8,0.56
"Ord_1883","Prod_2","SHP_2585","Cust_663",1068.79,0.07,14,56.05,19.95,0.54
"Ord_1883","Prod_6","SHP_4119","Cust_1095",287.13,0,46,-186.31,7.96,0.36
"Ord_2262","Prod_2","SHP_3079","Cust_885",68.45,0.02,1,-25.76,13.66,0.58
"Ord_4334","Prod_3","SHP_6041","Cust_1459",136.77,0.09,25,-136.25,7.78,0.37
"Ord_1876","Prod_13","SHP_6076","Cust_1459",33.86,0.05,12,0.35,0.7,0.56
"Ord_866","Prod_13","SHP_1191","Cust_295",100.68,0,36,-45.21,2.4,0.58
"Ord_870","Prod_8","SHP_1197","Cust_295",1806.43,0.04,38,134.85,3.61,0.71
"Ord_1302","Prod_15","SHP_1797","Cust_485",4760.02,0,15,658.88,64.73,0.56
"Ord_1297","Prod_6","SHP_1790","Cust_485",261.38,0.05,38,-172.35,8.74,0.36
"Ord_1302","Prod_2","SHP_1796","Cust_485",88.17,0.1,13,-572.49,49,0.56
"Ord_1301","Prod_3","SHP_1795","Cust_485",5126.3,0.07,23,2019.19,15.01,0.38
"Ord_1297","Prod_6","SHP_1789","Cust_485",166.8,0.03,23,44.59,1.71,0.4
"Ord_1303","Prod_3","SHP_1798","Cust_485",1502.66,0.07,27,637.6,1.49,0.38
"Ord_1284","Prod_13","SHP_1771","Cust_480",238.74,0.1,8,-38.89,8.99,0.58
"Ord_1300","Prod_13","SHP_1794","Cust_480",280.43,0.1,25,39.52,2.36,0.55
"Ord_1298","Prod_13","SHP_1791","Cust_480",103.39,0.05,20,29.17,0.71,0.52
"Ord_1299","Prod_8","SHP_1793","Cust_480",29.66,0.04,5,-32.78,4.32,0.64
"Ord_1298","Prod_1","SHP_1792","Cust_480",435.39,0.01,28,-48.97,7.69,0.57
"Ord_1294","Prod_6","SHP_1785","Cust_480",1646.47,0.05,33,743.59,5.81,0.38
"Ord_4095","Prod_2","SHP_5707","Cust_1396",575.36,0.1,29,84.05,3.99,0.57
"Ord_1300","Prod_4","SHP_5695","Cust_1396",337.3395,0,3,-509.94,2.5,0.59
"Ord_4107","Prod_13","SHP_5722","Cust_1396",455.88,0.03,11,9.15,8.99,0.59
"Ord_4104","Prod_3","SHP_5717","Cust_1396",254.93,0.01,37,-62.88,5.48,0.37
"Ord_1300","Prod_9","SHP_5695","Cust_1396",130.11,0.1,18,40.3,1.39,0.36
"Ord_3877","Prod_13","SHP_5373","Cust_1352",13.5,0.04,2,-7.9,1.67,0.51
"Ord_3915","Prod_1","SHP_5433","Cust_1352",7647.97,0.05,47,-1014.01,35,0.85
"Ord_3876","Prod_8","SHP_5372","Cust_1352",179.66,0.01,8,-1.73,1.99,0.43
"Ord_3877","Prod_1","SHP_5373","Cust_1352",540.64,0.02,38,13.89,5.5,0.57
"Ord_3915","Prod_4","SHP_5434","Cust_1352",6861.8545,0.07,43,1754.08,3.99,0.59
"Ord_3876","Prod_8","SHP_5371","Cust_1352",273.38,0.06,6,-170.91,16.71,0.66
"Ord_3889","Prod_6","SHP_5392","Cust_1352",198.43,0.01,29,-79.67,6.81,0.36
"Ord_4744","Prod_13","SHP_6616","Cust_1645",41.37,0.05,14,1.82,0.7,0.58
"Ord_4814","Prod_3","SHP_6708","Cust_1645",515.23,0.1,13,171.4,2.99,0.35
"Ord_4814","Prod_7","SHP_6709","Cust_1645",41.65,0.06,22,-13.86,0.7,0.83
"Ord_4800","Prod_11","SHP_6692","Cust_1645",16886.76,0.02,43,483.95,85.63,0.74
"Ord_4473","Prod_2","SHP_6231","Cust_1535",3089.06,0,50,719.26,13.22,0.56
"Ord_4473","Prod_17","SHP_6232","Cust_1535",20265.22,0.08,47,6168.64,14.7,0.56
"Ord_1227","Prod_12","SHP_1694","Cust_464",79.44,0.06,27,29.85,0.5,0.39
"Ord_1255","Prod_1","SHP_1735","Cust_464",362.52,0.07,25,-68.49,7.51,0.57
"Ord_1262","Prod_6","SHP_1743","Cust_464",116.57,0.07,23,-43.18,4.72,0.36
"Ord_1221","Prod_12","SHP_1687","Cust_464",1505.57,0.02,47,-54.63,19.99,0.39
"Ord_1227","Prod_5","SHP_1695","Cust_464",110.03,0.06,5,-31.33,10.49,0.49
"Ord_1253","Prod_4","SHP_1732","Cust_464",1592.0415,0,27,-52.7,19.99,0.59
"Ord_1272","Prod_15","SHP_1757","Cust_464",6739.92,0.01,35,957.29,30,0.69
"Ord_1242","Prod_4","SHP_1718","Cust_464",3268.7515,0.04,24,562.91,8.08,0.6
"Ord_1283","Prod_8","SHP_1770","Cust_464",1305.31,0.03,45,589.2,1.99,0.4
"Ord_1282","Prod_8","SHP_1768","Cust_464",256.6,0,6,-106.76,7.12,0.67
"Ord_1253","Prod_3","SHP_1732","Cust_464",230.29,0,41,14.48,2.99,0.37
"Ord_1242","Prod_3","SHP_1718","Cust_464",132.96,0.05,2,-61.88,10.29,0.39
"Ord_1214","Prod_6","SHP_1677","Cust_464",32.72,0.09,4,-22.59,8.19,0.37
"Ord_1255","Prod_6","SHP_1734","Cust_464",338.89,0.07,6,45.76,10.75,0.36
"Ord_1283","Prod_8","SHP_1769","Cust_464",39.42,0.08,19,-29.02,1.99,0.55
"Ord_1242","Prod_3","SHP_1717","Cust_464",321.91,0.06,22,-24.96,8.4,0.39
"Ord_1251","Prod_5","SHP_1728","Cust_469",8958.46,0.02,41,2593.14,21.21,0.59
"Ord_1273","Prod_4","SHP_1759","Cust_469",347.2675,0.06,20,-71.09,0.99,0.83
"Ord_1251","Prod_17","SHP_1729","Cust_469",4913.7,0,33,1054.93,17.85,0.56
"Ord_1256","Prod_4","SHP_1736","Cust_469",607.597,0.07,11,-112.24,5.99,0.58
"Ord_1251","Prod_5","SHP_1727","Cust_469",4201.08,0.01,21,1162.76,11.54,0.59
"Ord_1273","Prod_1","SHP_1758","Cust_469",2723.1,0.07,16,-446.31,35,0.85
"Ord_1222","Prod_6","SHP_1688","Cust_469",126.38,0.08,33,26.64,1.3,0.37
"Ord_1222","Prod_6","SHP_1689","Cust_469",33.1,0.06,4,-24.15,8.74,0.36
"Ord_4208","Prod_6","SHP_5867","Cust_1413",176.34,0,26,-103.32,7.86,0.37
"Ord_4208","Prod_13","SHP_5868","Cust_1413",186.5,0.04,5,4.16,4.27,0.46
"Ord_4174","Prod_5","SHP_5818","Cust_1413",2429.09,0.06,24,-20.67,10.12,0.79
"Ord_4135","Prod_10","SHP_5757","Cust_1413",2773.84,0,44,-513.76,36.61,0.61
"Ord_4174","Prod_3","SHP_5817","Cust_1413",478.94,0.04,37,10.56,7.17,0.38
"Ord_5024","Prod_11","SHP_7011","Cust_1707",545.88,0.05,3,-95.04,52.2,0.64
"Ord_3569","Prod_6","SHP_7126","Cust_1707",201.72,0.05,17,-81.61,11.25,0.36
"Ord_5016","Prod_11","SHP_6999","Cust_1707",1391.816,0.05,8,-344.82,69,0.79
"Ord_5100","Prod_12","SHP_7122","Cust_1707",28.39,0.05,6,3.84,0.49,0.39
"Ord_5019","Prod_8","SHP_7002","Cust_1707",3439.39,0.05,35,1057.62,7.18,0.46
"Ord_5016","Prod_11","SHP_6998","Cust_1707",6230.68,0.09,38,835.46,29.1,0.68
"Ord_5019","Prod_13","SHP_7003","Cust_1707",10.48,0.02,2,-5.65,0.71,0.52
"Ord_5095","Prod_4","SHP_7115","Cust_1707",1529.3115,0.1,10,-491.26,8.99,0.6
"Ord_5095","Prod_5","SHP_7115","Cust_1707",381.79,0.08,28,73.73,5,0.49
"Ord_5099","Prod_3","SHP_7121","Cust_1707",362.76,0.09,26,19.36,6.46,0.38
"Ord_3569","Prod_17","SHP_4941","Cust_1276",12125.14,0.08,41,3376.03,14.7,0.57
"Ord_3602","Prod_7","SHP_4986","Cust_1276",128.27,0,15,22.85,2.82,0.4
"Ord_3599","Prod_3","SHP_4982","Cust_1276",30.1,0.09,7,-28.31,5.47,0.37
"Ord_5007","Prod_1","SHP_6987","Cust_1703",570.14,0.03,36,-90.72,8.78,0.57
"Ord_3380","Prod_3","SHP_4686","Cust_1703",762.2,0.07,50,16.57,8.4,0.39
"Ord_4993","Prod_6","SHP_6969","Cust_1703",1581.23,0.03,28,760.79,5.15,0.36
"Ord_3380","Prod_6","SHP_4686","Cust_1703",235.45,0.06,27,-8.82,5.16,0.38
"Ord_3361","Prod_11","SHP_4660","Cust_1178",7201.89,0.09,26,-650.11,54.12,0.76
"Ord_3324","Prod_6","SHP_4613","Cust_1178",140.31,0.06,20,-94.11,8.74,0.36
"Ord_3324","Prod_8","SHP_4611","Cust_1178",614.15,0.03,15,-54.37,7.12,0.67
"Ord_3204","Prod_16","SHP_4444","Cust_1178",310.52,0.01,23,33.22,3.14,0.6
"Ord_3380","Prod_6","SHP_4686","Cust_1178",161.87,0.04,24,-31.27,5.11,0.37
"Ord_3291","Prod_4","SHP_4565","Cust_1178",2357.9085,0.06,43,538.49,3.99,0.59
"Ord_3324","Prod_12","SHP_4612","Cust_1178",154.24,0.03,31,68.88,0.49,0.39
"Ord_1257","Prod_4","SHP_1738","Cust_468",2463.2405,0.07,35,310.57,10.78,0.58
"Ord_1218","Prod_13","SHP_1683","Cust_468",174.59,0.08,42,25.88,0.94,0.56
"Ord_1218","Prod_6","SHP_1682","Cust_468",5.68,0.02,1,-1.82,0.88,0.39
"Ord_1219","Prod_6","SHP_1684","Cust_468",57.04,0.05,8,-29.06,6.81,0.36
"Ord_1218","Prod_4","SHP_1682","Cust_468",1265.497,0.1,13,-161.12,3,0.59
"Ord_1246","Prod_8","SHP_1722","Cust_468",28.11,0.03,3,-31.62,2.83,0.77
"Ord_1246","Prod_13","SHP_1722","Cust_468",27.06,0,14,-0.06,0.7,0.56
"Ord_1236","Prod_6","SHP_1709","Cust_468",154.44,0.06,33,54.62,0.88,0.39
"Ord_1218","Prod_15","SHP_1681","Cust_468",9418.73,0,27,2245.24,58.95,0.57
"Ord_1257","Prod_6","SHP_1737","Cust_468",117.78,0.09,32,20.82,1.3,0.37
"Ord_4610","Prod_5","SHP_6413","Cust_1565",383.23,0.01,9,146.51,9.2,0.65
"Ord_4610","Prod_2","SHP_6412","Cust_1561",114.87,0.1,11,-21.03,3.99,0.58
"Ord_4584","Prod_3","SHP_6378","Cust_1561",106.69,0.01,22,-76.6,5.83,0.36
"Ord_2968","Prod_9","SHP_4092","Cust_1066",2160.83,0.08,36,485.02,19.99,0.38
"Ord_2884","Prod_6","SHP_3978","Cust_1066",122.02,0.04,18,-115,10.05,0.37
"Ord_2968","Prod_5","SHP_4093","Cust_1066",43.94,0.09,20,-72.23,5.33,0.43
"Ord_2911","Prod_4","SHP_4016","Cust_1066",906.015,0.05,31,248.67,5.99,0.38
"Ord_2968","Prod_8","SHP_4091","Cust_1066",1857.88,0.09,47,752.96,1.99,0.44
"Ord_2079","Prod_8","SHP_2843","Cust_792",569.21,0.01,14,-38.51,4,0.7
"Ord_2085","Prod_10","SHP_2851","Cust_792",2851.17,0.06,50,-868.88,36.61,0.61
"Ord_2085","Prod_1","SHP_2852","Cust_792",183.43,0.06,15,-41.86,6.27,0.57
"Ord_4713","Prod_1","SHP_6576","Cust_226",1141.9,0.02,32,175.32,8.22,0.57
"Ord_675","Prod_8","SHP_923","Cust_226",132.36,0.05,27,-98.35,4.62,0.64
"Ord_675","Prod_5","SHP_924","Cust_226",1498.46,0.02,42,565.37,5.02,0.55
"Ord_4393","Prod_6","SHP_6124","Cust_1503",235.49,0.06,5,21.78,5.86,0.37
"Ord_4399","Prod_8","SHP_6131","Cust_1503",157.56,0.1,34,-139.35,4.93,0.66
"Ord_4509","Prod_11","SHP_6278","Cust_1503",6116.11,0.03,35,91.57,29.21,0.74
"Ord_3617","Prod_8","SHP_5006","Cust_1258",1244.01,0,42,539.57,1.99,0.4
"Ord_3595","Prod_3","SHP_4977","Cust_1258",472.35,0.03,31,61.68,6.46,0.38
"Ord_3617","Prod_5","SHP_5007","Cust_1258",981.73,0.03,42,388.23,3.63,0.52
"Ord_3559","Prod_11","SHP_4929","Cust_1258",14493.84,0,47,634.76,85.63,0.74
"Ord_876","Prod_3","SHP_4881","Cust_1258",599.1,0.02,24,3.82,12.98,0.39
"Ord_3541","Prod_15","SHP_4903","Cust_1258",2130.22,0.09,25,-584.6,42,0.66
"Ord_3617","Prod_6","SHP_5008","Cust_1258",302.07,0,44,-185.98,8.4,0.37
"Ord_3559","Prod_6","SHP_4928","Cust_1258",943.44,0.08,30,-89.98,19.99,0.4
"Ord_3589","Prod_13","SHP_4969","Cust_1281",68.73,0.07,23,17.17,0.81,0.4
"Ord_3611","Prod_6","SHP_5000","Cust_1281",276.65,0.02,41,-75.28,5.87,0.37
"Ord_3611","Prod_5","SHP_5000","Cust_1281",508.38,0.06,49,4.68,5.4,0.51
"Ord_3618","Prod_11","SHP_5009","Cust_1281",1307.184,0.03,6,-184.06,62.74,0.75
"Ord_3627","Prod_10","SHP_5023","Cust_1281",1217.5,0.07,21,-412.36,36.61,0.61
"Ord_3611","Prod_6","SHP_5000","Cust_1281",281.09,0.01,28,-114.58,9.86,0.4
"Ord_3627","Prod_3","SHP_5021","Cust_1281",163.27,0.04,31,-0.62,2.99,0.37
"Ord_3583","Prod_8","SHP_4960","Cust_1281",4620.53,0,43,1025.23,19.99,0.52
"Ord_3613","Prod_13","SHP_5002","Cust_1281",75.39,0.05,45,-4.83,0.7,0.6
"Ord_3627","Prod_15","SHP_5024","Cust_1281",441.53,0.07,17,-119.55,14.36,0.6
"Ord_3613","Prod_7","SHP_5002","Cust_1281",28.82,0,19,2.16,0.7,0.37
"Ord_3627","Prod_17","SHP_5022","Cust_1281",24559.91,0.01,47,7358.66,16.63,0.59
"Ord_2000","Prod_1","SHP_2733","Cust_659",2545.89,0.01,17,-321.51,35,NA
"Ord_1872","Prod_7","SHP_2571","Cust_659",43.57,0.1,35,-19.17,0.7,0.81
"Ord_1872","Prod_13","SHP_2572","Cust_659",31.87,0.1,8,-1.25,1.2,0.44
"Ord_2286","Prod_3","SHP_3128","Cust_900",126.69,0.04,18,-35.56,5.48,0.37
"Ord_2286","Prod_6","SHP_3129","Cust_900",162.11,0.04,12,3.91,6.47,0.38
"Ord_1631","Prod_13","SHP_2251","Cust_483",104.27,0.03,8,-23.61,5.81,0.6
"Ord_454","Prod_11","SHP_2223","Cust_483",2946.05,0.06,29,-690.21,41.64,0.75
"Ord_1642","Prod_15","SHP_2268","Cust_483",14075.99,0.08,40,1894.14,58.92,0.64
"Ord_1288","Prod_6","SHP_1777","Cust_483",199.46,0.08,48,-121.2,4.79,0.4
"Ord_1293","Prod_17","SHP_1784","Cust_483",17717.34,0,37,8291.08,69.3,0.37
"Ord_1288","Prod_5","SHP_1776","Cust_483",522.97,0.04,48,29.98,5.4,0.51
"Ord_1285","Prod_12","SHP_1772","Cust_481",134.81,0.1,46,52.36,0.49,0.37
"Ord_1286","Prod_7","SHP_1774","Cust_481",52.38,0.06,13,11.72,0.99,0.39
"Ord_1285","Prod_4","SHP_1773","Cust_481",5488.5265,0.05,34,1382.45,4.2,0.57
"Ord_2590","Prod_2","SHP_3546","Cust_481",1427.67,0.04,16,422.8,0.99,0.56
"Ord_2590","Prod_6","SHP_3547","Cust_481",499.26,0.09,11,144.05,5.86,0.37
"Ord_1657","Prod_16","SHP_2287","Cust_481",14665.55,0.07,9,-767.51,24.49,0.81
"Ord_411","Prod_15","SHP_1787","Cust_481",3268.56,0.03,33,-1181.71,74.35,0.57
"Ord_442","Prod_5","SHP_592","Cust_159",813.9,0.06,18,256.66,4.8,0.68
"Ord_454","Prod_3","SHP_608","Cust_159",176.15,0.01,30,-125.36,6.98,0.39
"Ord_442","Prod_5","SHP_592","Cust_159",543.22,0,35,68.44,7.4,0.48
"Ord_442","Prod_15","SHP_591","Cust_159",1773.86,0.06,36,133.3,14.19,0.56
"Ord_425","Prod_6","SHP_569","Cust_155",284.38,0.04,44,-62.43,5.19,0.37
"Ord_411","Prod_7","SHP_554","Cust_155",22.45,0.03,15,0.78,0.7,0.37
"Ord_3031","Prod_3","SHP_4206","Cust_1134",533.47,0.09,47,-50.21,7.19,0.4
"Ord_3025","Prod_2","SHP_4196","Cust_1134",738.8,0.06,2,-473.66,91.05,0.57
"Ord_3031","Prod_13","SHP_4207","Cust_1134",61.94,0.09,21,-22.32,2.03,0.57
"Ord_3021","Prod_13","SHP_4191","Cust_1134",352.44,0.09,21,-80.53,8.65,0.57
"Ord_3025","Prod_4","SHP_4197","Cust_1134",2750.7105,0,48,791.9,5.26,0.56
"Ord_4097","Prod_1","SHP_5709","Cust_1389",155.51,0.07,1,-87.34,19.99,0.56
"Ord_4026","Prod_7","SHP_5604","Cust_1389",84.01,0.08,50,-4.17,0.75,0.52
"Ord_4026","Prod_12","SHP_5603","Cust_1389",69.06,0,21,28.47,0.5,0.37
"Ord_3021","Prod_1","SHP_4191","Cust_1389",8094.55,0.05,49,2008.71,19.99,0.59
"Ord_4026","Prod_1","SHP_5605","Cust_1389",592.92,0.02,34,-44.92,8.34,0.59
"Ord_778","Prod_6","SHP_1068","Cust_262",164.92,0.04,31,-54.36,4.86,0.38
"Ord_778","Prod_14","SHP_1067","Cust_262",7813.7,0.09,40,2154.33,24.49,0.46
"Ord_852","Prod_13","SHP_1174","Cust_288",417.88,0.08,15,-13.95,8.99,0.57
"Ord_5440","Prod_6","SHP_7601","Cust_1821",53.01,0.08,5,3.85,1.79,0.38
"Ord_5461","Prod_7","SHP_7630","Cust_1821",82.93,0.08,38,-10.32,1.38,0.44
"Ord_5472","Prod_8","SHP_7645","Cust_1821",88.24,0.01,16,-56.6,4.62,0.64
"Ord_5445","Prod_8","SHP_7607","Cust_1821",894.51,0.08,43,294.21,1.99,0.48
"Ord_4110","Prod_5","SHP_5725","Cust_1399",922.39,0.03,22,-41.64,58.66,0.76
"Ord_4180","Prod_13","SHP_5827","Cust_1399",37.22,0.03,9,-2.76,1.17,0.57
"Ord_4110","Prod_6","SHP_5726","Cust_1399",79.19,0,11,13.91,2,0.39
"Ord_4234","Prod_13","SHP_5908","Cust_1434",105.07,0.08,39,9.11,0.7,0.56
"Ord_1745","Prod_3","SHP_2416","Cust_584",1355.47,0.04,49,590.04,1.49,0.38
"Ord_1692","Prod_8","SHP_2343","Cust_584",1143.88,0.04,15,-88.7,4,0.79
"Ord_1729","Prod_6","SHP_2392","Cust_584",295.12,0,41,-151.93,8.19,0.37
"Ord_3392","Prod_6","SHP_4703","Cust_1175",62.89,0.09,3,-23.2,9.03,0.37
"Ord_3498","Prod_7","SHP_4844","Cust_1175",64.03,0.09,26,11.42,0.8,0.39
"Ord_3392","Prod_9","SHP_4702","Cust_1175",47.12,0.09,4,10.8,1.39,0.38
"Ord_3498","Prod_5","SHP_4843","Cust_1175",53.32,0.07,10,-20.68,5.71,0.54
"Ord_3200","Prod_12","SHP_4439","Cust_1175",20.19,0.02,6,1.25,0.99,0.37
"Ord_3498","Prod_4","SHP_4845","Cust_1175",2710.5055,0.03,46,624.12,8.8,0.58
"Ord_3426","Prod_6","SHP_4748","Cust_1175",145.26,0.05,19,-35.75,5.96,0.38
"Ord_3426","Prod_3","SHP_4748","Cust_1175",1876.09,0.02,42,809.74,2.99,0.39
"Ord_2352","Prod_17","SHP_3229","Cust_943",261.94,0.06,3,-219.78,33.6,0.37
"Ord_2352","Prod_11","SHP_3230","Cust_943",9574.82,0.08,47,-505.98,69,0.79
"Ord_2408","Prod_3","SHP_3303","Cust_943",70.55,0,8,-66.17,11.51,0.36
"Ord_2390","Prod_12","SHP_3279","Cust_943",15.7,0.01,4,0.71,0.5,0.38
"Ord_2359","Prod_9","SHP_3240","Cust_943",1199.7,0.01,37,3.22,19.51,0.36
"Ord_2435","Prod_1","SHP_3342","Cust_943",184.18,0.08,1,-112.44,19.99,0.55
"Ord_2017","Prod_6","SHP_2759","Cust_763",255.31,0.02,5,41.41,5.79,0.37
"Ord_2039","Prod_1","SHP_2788","Cust_763",2617.13,0,39,368.87,6.88,0.73
"Ord_2039","Prod_8","SHP_4151","Cust_1117",169.27,0.09,9,-68.93,4,0.68
"Ord_3010","Prod_3","SHP_4171","Cust_1117",314.26,0,39,-71.05,6.28,0.4
"Ord_2301","Prod_6","SHP_4148","Cust_1117",752.63,0.01,24,172.94,9.18,0.4
"Ord_2290","Prod_13","SHP_3134","Cust_884",463.93,0.06,45,29.96,2.89,0.6
"Ord_2017","Prod_6","SHP_3099","Cust_884",50.85,0.09,14,-6.81,2.2,0.39
"Ord_2260","Prod_8","SHP_3077","Cust_884",40.11,0.07,7,-43.71,5.14,0.79
"Ord_2301","Prod_12","SHP_3148","Cust_884",88.37,0.09,25,33.68,0.5,0.37
"Ord_5118","Prod_2","SHP_7150","Cust_1736",178.7,0.07,45,-164.92,5.13,0.59
"Ord_5115","Prod_12","SHP_7146","Cust_1736",512.33,0.01,50,250.66,0.99,0.37
"Ord_4323","Prod_10","SHP_7008","Cust_1708",1134.2,0.08,19,-351.51,36.61,0.61
"Ord_5107","Prod_13","SHP_7131","Cust_1708",65.91,0.01,23,0.76,1.34,0.45
"Ord_5107","Prod_1","SHP_7132","Cust_1708",72.72,0.06,4,-36.61,10.68,0.58
"Ord_5128","Prod_13","SHP_7166","Cust_1708",235.15,0.03,38,12.7,2.27,0.56
"Ord_5111","Prod_8","SHP_7138","Cust_1708",609.97,0,15,62.93,1.99,0.54
"Ord_3057","Prod_6","SHP_4246","Cust_1147",231.35,0.03,46,-81.86,4.7,0.38
"Ord_3052","Prod_5","SHP_4239","Cust_1147",65.42,0.04,36,-112.92,4.08,0.53
"Ord_3052","Prod_17","SHP_4240","Cust_1147",5750.94,0.01,47,432.98,56.14,0.39
"Ord_3047","Prod_13","SHP_4232","Cust_1139",449.17,0.01,43,198.83,1.09,0.43
"Ord_3047","Prod_13","SHP_4232","Cust_1139",79.81,0.08,38,5.48,1,0.38
"Ord_3038","Prod_5","SHP_4216","Cust_1139",2553.84,0.05,25,553.7,5.81,0.65
"Ord_4256","Prod_17","SHP_5943","Cust_1448",6362.94,0.1,7,-221.78,13.99,0.36
"Ord_4320","Prod_7","SHP_6025","Cust_1448",22.28,0.09,20,-2.66,0.7,0.38
